"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
1,"Regular Season","1_1","BER","PAN",77,87,17,19,21,20,26,19,17,25,0,0,"PAN","BER",0,1,"2024-2025"
1,"Regular Season","1_2","ZAL","BAR",74,67,21,22,7,24,14,17,17,19,0,0,"ZAL","BAR",1,0,"2024-2025"
1,"Regular Season","1_3","ASM","MIL",93,80,22,25,19,27,10,16,23,31,0,0,"ASM","MIL",1,0,"2024-2025"
1,"Regular Season","1_4","MAC","VIL",89,82,24,27,20,18,31,21,19,11,0,0,"MAC","VIL",1,0,"2024-2025"
1,"Regular Season","1_5","BAS","PAR",88,82,16,16,27,29,17,21,22,22,0,0,"BAS","PAR",1,0,"2024-2025"
1,"Regular Season","1_6","BAY","RMB",97,89,26,26,12,33,29,22,22,16,0,0,"BAY","RMB",1,0,"2024-2025"
1,"Regular Season","1_7","FEN","OLY",82,71,17,15,25,25,13,23,20,15,0,0,"FEN","OLY",1,0,"2024-2025"
1,"Regular Season","1_8","BOL","EFE",67,76,21,15,16,15,15,21,15,25,0,0,"EFE","BOL",0,1,"2024-2025"
1,"Regular Season","1_9","PRB","CRV",77,80,18,25,15,19,17,18,23,22,0,0,"CRV","PRB",0,1,"2024-2025"
2,"Regular Season","2_1","ASM","MAC",85,79,21,20,24,20,23,23,14,19,0,0,"ASM","MAC",1,0,"2024-2025"
2,"Regular Season","2_2","CRV","BAS",78,71,25,17,17,19,20,14,15,22,0,0,"CRV","BAS",1,0,"2024-2025"
2,"Regular Season","2_3","EFE","FEN",78,83,21,16,14,27,27,19,14,23,0,0,"FEN","EFE",0,1,"2024-2025"
2,"Regular Season","2_4","VIL","BOL",87,85,38,19,16,14,27,22,21,15,0,0,"VIL","BOL",1,0,"2024-2025"
2,"Regular Season","2_5","PAN","BAY",94,79,25,22,19,28,16,18,24,21,0,0,"PAN","BAY",1,0,"2024-2025"
2,"Regular Season","2_6","RMB","PAR",93,86,24,26,18,25,24,23,17,22,0,0,"RMB","PAR",1,0,"2024-2025"
2,"Regular Season","2_7","OLY","ZAL",74,68,21,14,17,22,6,18,19,25,0,0,"OLY","ZAL",1,0,"2024-2025"
2,"Regular Season","2_8","BAR","BER",88,73,19,24,20,25,16,21,17,19,0,0,"BAR","BER",1,0,"2024-2025"
2,"Regular Season","2_9","MIL","PRB",79,74,20,15,23,21,18,21,18,17,0,0,"MIL","PRB",1,0,"2024-2025"
3,"Regular Season","3_1","BER","VIL",84,79,20,16,28,20,13,23,18,25,0,0,"BER","VIL",1,0,"2024-2025"
3,"Regular Season","3_2","FEN","CRV",57,76,12,19,11,15,26,12,16,22,0,0,"CRV","FEN",0,1,"2024-2025"
3,"Regular Season","3_3","MAC","EFE",93,91,23,29,20,21,24,28,22,17,0,0,"MAC","EFE",1,0,"2024-2025"
3,"Regular Season","3_4","OLY","MIL",89,68,23,16,24,26,17,10,21,20,0,0,"OLY","MIL",1,0,"2024-2025"
3,"Regular Season","3_5","PRB","PAN",84,80,21,24,24,15,19,20,20,21,0,0,"PRB","PAN",1,0,"2024-2025"
3,"Regular Season","3_6","BAS","RMB",76,72,16,20,12,28,18,17,17,20,0,0,"BAS","RMB",1,0,"2024-2025"
3,"Regular Season","3_7","BOL","ZAL",68,71,15,15,22,16,16,28,16,11,0,0,"ZAL","BOL",0,1,"2024-2025"
3,"Regular Season","3_8","PAR","BAY",86,78,24,25,22,15,15,17,20,26,0,0,"PAR","BAY",1,0,"2024-2025"
3,"Regular Season","3_9","BAR","ASM",86,71,26,21,24,15,18,21,15,17,0,0,"BAR","ASM",1,0,"2024-2025"
4,"Regular Season","4_1","BER","FEN",71,78,16,15,16,24,15,23,20,20,0,0,"FEN","BER",0,1,"2024-2025"
4,"Regular Season","4_2","MAC","PAR",79,91,27,19,18,15,28,14,24,25,0,0,"PAR","MAC",0,1,"2024-2025"
4,"Regular Season","4_3","MIL","ZAL",82,85,24,25,17,16,17,14,17,37,0,0,"ZAL","MIL",0,1,"2024-2025"
4,"Regular Season","4_4","RMB","PAN",90,86,28,15,27,20,19,19,20,28,0,0,"RMB","PAN",1,0,"2024-2025"
4,"Regular Season","4_5","BAY","PRB",109,107,24,30,27,28,21,26,31,29,0,0,"BAY","PRB",1,0,"2024-2025"
4,"Regular Season","4_6","ASM","BOL",101,85,20,26,25,30,24,23,17,21,0,0,"ASM","BOL",1,0,"2024-2025"
4,"Regular Season","4_7","EFE","OLY",91,89,11,30,24,26,23,21,26,19,0,0,"EFE","OLY",1,0,"2024-2025"
4,"Regular Season","4_8","CRV","BAR",94,98,25,22,19,18,26,18,19,21,10,14,"BAR","CRV",0,1,"2024-2025"
4,"Regular Season","4_9","VIL","BAS",76,69,20,18,15,23,12,14,28,15,0,0,"VIL","BAS",1,0,"2024-2025"
5,"Regular Season","5_1","PAR","BOL",69,70,20,17,24,8,15,17,25,13,0,0,"BOL","PAR",0,1,"2024-2025"
5,"Regular Season","5_2","ZAL","MAC",78,63,26,18,15,19,7,17,22,17,0,0,"ZAL","MAC",1,0,"2024-2025"
5,"Regular Season","5_3","ASM","PRB",80,87,22,21,21,16,25,24,14,24,0,0,"PRB","ASM",0,1,"2024-2025"
5,"Regular Season","5_4","BAS","BER",80,57,24,15,24,17,13,13,14,17,0,0,"BAS","BER",1,0,"2024-2025"
5,"Regular Season","5_5","MIL","EFE",84,96,11,14,34,25,23,23,20,30,0,0,"EFE","MIL",0,1,"2024-2025"
5,"Regular Season","5_6","RMB","CRV",95,72,22,24,25,24,10,19,25,18,0,0,"RMB","CRV",1,0,"2024-2025"
5,"Regular Season","5_7","FEN","PAN",76,81,15,20,19,22,21,25,16,19,0,0,"PAN","FEN",0,1,"2024-2025"
5,"Regular Season","5_8","BAR","VIL",90,83,17,26,26,21,20,24,25,14,0,0,"BAR","VIL",1,0,"2024-2025"
5,"Regular Season","5_9","BAY","OLY",84,80,20,12,27,25,19,24,18,19,0,0,"BAY","OLY",1,0,"2024-2025"
6,"Regular Season","6_1","EFE","BAR",88,97,26,25,15,22,29,26,21,21,0,0,"BAR","EFE",0,1,"2024-2025"
6,"Regular Season","6_2","FEN","MAC",84,82,16,22,20,26,21,19,27,15,0,0,"FEN","MAC",1,0,"2024-2025"
6,"Regular Season","6_3","BER","PRB",83,92,26,18,19,20,16,21,28,27,0,0,"PRB","BER",0,1,"2024-2025"
6,"Regular Season","6_4","OLY","RMB",79,69,17,19,20,23,21,13,25,10,0,0,"OLY","RMB",1,0,"2024-2025"
6,"Regular Season","6_5","BAS","MIL",88,83,20,32,15,21,21,24,18,20,0,0,"BAS","MIL",1,0,"2024-2025"
6,"Regular Season","6_6","BOL","BAY",84,87,25,8,27,24,19,21,28,19,0,0,"BAY","BOL",0,1,"2024-2025"
6,"Regular Season","6_7","ZAL","CRV",86,84,24,23,19,20,18,15,24,27,0,0,"ZAL","CRV",1,0,"2024-2025"
6,"Regular Season","6_8","PAN","VIL",92,68,27,18,25,22,14,15,23,16,0,0,"PAN","VIL",1,0,"2024-2025"
6,"Regular Season","6_9","PAR","ASM",74,79,21,12,23,18,23,23,15,18,0,0,"ASM","PAR",0,1,"2024-2025"
7,"Regular Season","7_1","BER","EFE",70,86,19,16,17,18,25,26,17,18,0,0,"EFE","BER",0,1,"2024-2025"
7,"Regular Season","7_2","MAC","RMB",79,78,21,15,19,24,23,20,21,14,0,0,"MAC","RMB",1,0,"2024-2025"
7,"Regular Season","7_3","OLY","BAR",95,74,21,23,21,30,17,19,14,24,0,0,"OLY","BAR",1,0,"2024-2025"
7,"Regular Season","7_4","MIL","BOL",99,90,21,23,22,33,14,21,32,23,0,0,"MIL","BOL",1,0,"2024-2025"
7,"Regular Season","7_5","FEN","PAR",89,72,22,22,23,22,15,16,22,19,0,0,"FEN","PAR",1,0,"2024-2025"
7,"Regular Season","7_6","ZAL","ASM",63,62,20,14,9,20,11,14,18,19,0,0,"ZAL","ASM",1,0,"2024-2025"
7,"Regular Season","7_7","VIL","BAY",71,84,17,16,16,22,19,24,21,20,0,0,"BAY","VIL",0,1,"2024-2025"
7,"Regular Season","7_8","CRV","PAN",77,81,18,28,12,19,18,20,17,26,0,0,"PAN","CRV",0,1,"2024-2025"
7,"Regular Season","7_9","PRB","BAS",67,65,18,20,19,10,16,19,13,17,0,0,"PRB","BAS",1,0,"2024-2025"
8,"Regular Season","8_1","EFE","ASM",69,81,23,18,18,10,22,14,16,29,0,0,"ASM","EFE",0,1,"2024-2025"
8,"Regular Season","8_2","CRV","BER",92,71,23,18,22,29,14,18,18,21,0,0,"CRV","BER",1,0,"2024-2025"
8,"Regular Season","8_3","MIL","RMB",85,76,24,23,15,23,16,24,15,21,0,0,"MIL","RMB",1,0,"2024-2025"
8,"Regular Season","8_4","PRB","PAR",74,71,21,16,19,18,16,19,22,14,0,0,"PRB","PAR",1,0,"2024-2025"
8,"Regular Season","8_5","BAY","ZAL",77,74,19,19,20,19,7,21,19,27,0,0,"BAY","ZAL",1,0,"2024-2025"
8,"Regular Season","8_6","VIL","FEN",73,77,19,17,16,21,15,18,18,26,0,0,"FEN","VIL",0,1,"2024-2025"
8,"Regular Season","8_7","PAN","OLY",89,94,15,18,33,23,20,21,30,23,0,0,"OLY","PAN",0,1,"2024-2025"
8,"Regular Season","8_8","BOL","MAC",84,77,25,20,15,24,17,22,16,22,0,0,"BOL","MAC",1,0,"2024-2025"
8,"Regular Season","8_9","BAR","BAS",91,68,26,18,18,29,17,16,18,17,0,0,"BAR","BAS",1,0,"2024-2025"
9,"Regular Season","9_1","FEN","BAY",87,76,13,22,32,20,21,9,28,18,0,0,"FEN","BAY",1,0,"2024-2025"
9,"Regular Season","9_2","ASM","CRV",90,98,26,28,20,16,26,22,26,24,0,0,"CRV","ASM",0,1,"2024-2025"
9,"Regular Season","9_3","OLY","VIL",94,92,24,18,29,23,29,21,23,19,0,0,"OLY","VIL",1,0,"2024-2025"
9,"Regular Season","9_4","BER","MIL",105,101,19,24,26,23,23,32,22,15,13,9,"BER","MIL",1,0,"2024-2025"
9,"Regular Season","9_5","PAN","MAC",93,87,21,16,23,33,25,22,16,24,0,0,"PAN","MAC",1,0,"2024-2025"
9,"Regular Season","9_6","BAS","EFE",84,89,21,18,24,21,24,22,19,24,0,0,"EFE","BAS",0,1,"2024-2025"
9,"Regular Season","9_7","RMB","BOL",98,86,28,25,27,18,25,24,18,19,0,0,"RMB","BOL",1,0,"2024-2025"
9,"Regular Season","9_8","PAR","BAR",79,87,23,12,23,21,19,30,21,17,0,0,"BAR","PAR",0,1,"2024-2025"
9,"Regular Season","9_9","PRB","ZAL",83,77,17,23,22,21,16,20,20,21,0,0,"PRB","ZAL",1,0,"2024-2025"
10,"Regular Season","10_1","VIL","CRV",77,74,24,19,15,19,20,12,19,23,0,0,"VIL","CRV",1,0,"2024-2025"
10,"Regular Season","10_2","MAC","OLY",91,94,24,29,10,28,29,13,28,24,0,0,"OLY","MAC",0,1,"2024-2025"
10,"Regular Season","10_3","BAY","BER",115,88,28,34,34,19,27,17,14,30,0,0,"BAY","BER",1,0,"2024-2025"
10,"Regular Season","10_4","BAS","ASM",75,87,7,17,31,20,24,23,14,26,0,0,"ASM","BAS",0,1,"2024-2025"
10,"Regular Season","10_5","RMB","EFE",64,74,6,19,24,15,19,28,11,16,0,0,"EFE","RMB",0,1,"2024-2025"
10,"Regular Season","10_6","ZAL","FEN",65,72,21,5,21,18,17,26,9,20,0,0,"FEN","ZAL",0,1,"2024-2025"
10,"Regular Season","10_7","BOL","PAN",77,82,18,25,15,19,19,27,14,22,0,0,"PAN","BOL",0,1,"2024-2025"
10,"Regular Season","10_8","PAR","MIL",81,88,22,20,23,16,19,19,26,24,0,0,"MIL","PAR",0,1,"2024-2025"
10,"Regular Season","10_9","BAR","PRB",87,103,18,30,22,17,31,14,28,30,0,0,"PRB","BAR",0,1,"2024-2025"
11,"Regular Season","11_1","BOL","FEN",82,86,22,16,23,21,23,14,19,30,0,0,"FEN","BOL",0,1,"2024-2025"
11,"Regular Season","11_2","ASM","VIL",103,92,20,18,37,28,25,15,24,28,0,0,"ASM","VIL",1,0,"2024-2025"
11,"Regular Season","11_3","CRV","PAR",77,89,21,18,16,22,19,26,18,26,0,0,"PAR","CRV",0,1,"2024-2025"
11,"Regular Season","11_4","OLY","BAS",92,69,30,26,17,19,24,14,15,16,0,0,"OLY","BAS",1,0,"2024-2025"
11,"Regular Season","11_5","MIL","MAC",98,86,20,30,29,19,22,21,27,16,0,0,"MIL","MAC",1,0,"2024-2025"
11,"Regular Season","11_6","RMB","BER",98,84,23,32,24,19,22,33,13,16,0,0,"RMB","BER",1,0,"2024-2025"
11,"Regular Season","11_7","EFE","PRB",84,93,20,19,19,26,22,21,23,27,0,0,"PRB","EFE",0,1,"2024-2025"
11,"Regular Season","11_8","ZAL","PAN",84,77,28,21,16,19,18,24,21,14,0,0,"ZAL","PAN",1,0,"2024-2025"
11,"Regular Season","11_9","BAY","BAR",100,78,28,20,29,23,21,17,20,20,0,0,"BAY","BAR",1,0,"2024-2025"
12,"Regular Season","12_1","ZAL","BAS",70,83,17,25,15,13,19,16,17,31,0,0,"BAS","ZAL",0,1,"2024-2025"
12,"Regular Season","12_2","BER","MAC",85,103,16,20,20,29,32,20,25,26,0,0,"MAC","BER",0,1,"2024-2025"
12,"Regular Season","12_3","PAR","OLY",78,70,16,22,12,28,25,11,21,13,0,0,"PAR","OLY",1,0,"2024-2025"
12,"Regular Season","12_4","PRB","BOL",81,78,21,23,25,12,24,14,23,17,0,0,"PRB","BOL",1,0,"2024-2025"
12,"Regular Season","12_5","BAR","RMB",80,87,17,21,14,22,22,12,20,20,6,13,"RMB","BAR",0,1,"2024-2025"
12,"Regular Season","12_6","FEN","MIL",85,91,19,18,26,22,24,17,25,25,0,0,"MIL","FEN",0,1,"2024-2025"
12,"Regular Season","12_7","CRV","BAY",101,77,25,25,29,22,19,23,10,25,0,0,"CRV","BAY",1,0,"2024-2025"
12,"Regular Season","12_8","PAN","ASM",88,91,26,22,19,21,28,22,15,26,0,0,"ASM","PAN",0,1,"2024-2025"
12,"Regular Season","12_9","VIL","EFE",97,82,22,25,23,27,25,30,12,15,0,0,"VIL","EFE",1,0,"2024-2025"
13,"Regular Season","13_1","EFE","BAY",101,90,27,29,18,27,22,26,25,17,0,0,"EFE","BAY",1,0,"2024-2025"
13,"Regular Season","13_2","VIL","RMB",80,78,30,21,8,21,26,17,23,12,0,0,"VIL","RMB",1,0,"2024-2025"
13,"Regular Season","13_3","MAC","PRB",81,93,18,18,22,23,22,28,18,25,0,0,"PRB","MAC",0,1,"2024-2025"
13,"Regular Season","13_4","PAN","BAR",90,89,25,20,18,27,19,26,24,20,0,0,"PAN","BAR",1,0,"2024-2025"
13,"Regular Season","13_5","PAR","ZAL",84,78,22,22,20,20,19,22,23,14,0,0,"PAR","ZAL",1,0,"2024-2025"
13,"Regular Season","13_6","BAS","FEN",88,76,26,19,18,25,12,13,22,29,0,0,"BAS","FEN",1,0,"2024-2025"
13,"Regular Season","13_7","ASM","OLY",80,89,19,26,17,18,22,25,18,24,0,0,"OLY","ASM",0,1,"2024-2025"
13,"Regular Season","13_8","MIL","CRV",101,86,23,30,26,22,15,27,23,21,0,0,"MIL","CRV",1,0,"2024-2025"
13,"Regular Season","13_9","BOL","BER",88,90,18,20,23,17,26,22,20,10,10,12,"BER","BOL",0,1,"2024-2025"
14,"Regular Season","14_1","ZAL","EFE",85,72,27,21,15,22,17,13,23,19,0,0,"ZAL","EFE",1,0,"2024-2025"
14,"Regular Season","14_2","MAC","BAR",86,88,16,28,22,20,22,15,27,24,0,0,"BAR","MAC",0,1,"2024-2025"
14,"Regular Season","14_3","PAR","PAN",91,73,20,24,20,27,20,17,12,24,0,0,"PAR","PAN",1,0,"2024-2025"
14,"Regular Season","14_4","BAY","BAS",94,80,23,21,25,25,23,21,17,19,0,0,"BAY","BAS",1,0,"2024-2025"
14,"Regular Season","14_5","RMB","FEN",70,82,20,11,16,23,12,25,23,22,0,0,"FEN","RMB",0,1,"2024-2025"
14,"Regular Season","14_6","ASM","BER",100,80,34,21,24,21,18,19,25,18,0,0,"ASM","BER",1,0,"2024-2025"
14,"Regular Season","14_7","OLY","PRB",90,96,21,23,16,30,21,28,24,23,0,0,"PRB","OLY",0,1,"2024-2025"
14,"Regular Season","14_8","BOL","CRV",87,94,19,19,25,24,18,26,13,37,0,0,"CRV","BOL",0,1,"2024-2025"
14,"Regular Season","14_9","MIL","VIL",92,84,18,23,22,29,20,16,25,23,0,0,"MIL","VIL",1,0,"2024-2025"
15,"Regular Season","15_1","FEN","ASM",69,99,19,19,16,15,17,26,29,27,0,0,"ASM","FEN",0,1,"2024-2025"
15,"Regular Season","15_2","BER","PAR",90,91,28,18,18,26,30,21,23,17,0,0,"PAR","BER",0,1,"2024-2025"
15,"Regular Season","15_3","BAS","BOL",81,82,21,17,19,24,21,17,18,26,0,0,"BOL","BAS",0,1,"2024-2025"
15,"Regular Season","15_4","RMB","ZAL",83,92,19,19,22,23,24,30,18,20,0,0,"ZAL","RMB",0,1,"2024-2025"
15,"Regular Season","15_5","BAY","MAC",98,93,22,21,24,31,30,20,22,21,0,0,"BAY","MAC",1,0,"2024-2025"
15,"Regular Season","15_6","EFE","PAN",93,67,20,25,23,25,15,19,12,21,0,0,"EFE","PAN",1,0,"2024-2025"
15,"Regular Season","15_7","BAR","MIL",81,94,24,19,17,21,16,24,36,18,0,0,"MIL","BAR",0,1,"2024-2025"
15,"Regular Season","15_8","CRV","OLY",87,73,19,20,28,20,17,21,15,20,0,0,"CRV","OLY",1,0,"2024-2025"
15,"Regular Season","15_9","VIL","PRB",98,93,22,27,23,26,24,16,31,22,0,0,"VIL","PRB",1,0,"2024-2025"
16,"Regular Season","16_1","ASM","BAY",93,74,18,28,31,16,24,16,20,14,0,0,"ASM","BAY",1,0,"2024-2025"
16,"Regular Season","16_2","MAC","BAS",85,95,23,20,17,25,34,23,18,20,0,0,"BAS","MAC",0,1,"2024-2025"
16,"Regular Season","16_3","PAN","MIL",103,74,38,24,17,24,15,25,20,14,0,0,"PAN","MIL",1,0,"2024-2025"
16,"Regular Season","16_4","PRB","RMB",85,96,17,31,19,18,26,26,18,26,0,0,"RMB","PRB",0,1,"2024-2025"
16,"Regular Season","16_5","BAR","FEN",90,63,20,24,21,25,12,25,16,10,0,0,"BAR","FEN",1,0,"2024-2025"
16,"Regular Season","16_6","BER","ZAL",66,86,10,20,16,20,24,21,24,17,0,0,"ZAL","BER",0,1,"2024-2025"
16,"Regular Season","16_9","PAR","VIL",79,82,21,24,20,14,24,15,27,16,0,0,"VIL","PAR",0,1,"2024-2025"
16,"Regular Season","16_7","EFE","CRV",89,67,14,22,23,30,25,17,15,10,0,0,"EFE","CRV",1,0,"2024-2025"
16,"Regular Season","16_8","OLY","BOL",87,77,29,14,21,23,17,29,10,21,0,0,"OLY","BOL",1,0,"2024-2025"
17,"Regular Season","17_1","PAN","BAS",104,69,33,20,23,28,12,23,20,14,0,0,"PAN","BAS",1,0,"2024-2025"
17,"Regular Season","17_3","RMB","ASM",94,72,29,24,24,17,22,13,12,25,0,0,"RMB","ASM",1,0,"2024-2025"
17,"Regular Season","17_4","EFE","PAR",86,77,20,13,25,28,27,11,23,16,0,0,"EFE","PAR",1,0,"2024-2025"
17,"Regular Season","17_5","ZAL","VIL",72,78,16,20,17,19,21,22,13,22,0,0,"VIL","ZAL",0,1,"2024-2025"
17,"Regular Season","17_6","BOL","BAR",86,81,23,12,30,21,15,19,31,16,0,0,"BOL","BAR",1,0,"2024-2025"
17,"Regular Season","17_7","OLY","BER",90,85,26,18,25,21,19,22,21,23,0,0,"OLY","BER",1,0,"2024-2025"
17,"Regular Season","17_8","CRV","MAC",81,73,21,27,12,21,15,18,21,19,0,0,"CRV","MAC",1,0,"2024-2025"
17,"Regular Season","17_9","MIL","BAY",78,79,14,25,20,19,26,14,25,14,0,0,"BAY","MIL",0,1,"2024-2025"
18,"Regular Season","18_1","ASM","EFE",94,75,22,27,20,25,13,21,20,21,0,0,"ASM","EFE",1,0,"2024-2025"
18,"Regular Season","18_2","BER","RMB",69,80,15,19,17,18,28,17,16,19,0,0,"RMB","BER",0,1,"2024-2025"
18,"Regular Season","18_3","MAC","ZAL",95,78,26,24,21,24,19,19,18,22,0,0,"MAC","ZAL",1,0,"2024-2025"
18,"Regular Season","18_4","MIL","OLY",83,84,19,21,20,23,19,22,23,20,0,0,"OLY","MIL",0,1,"2024-2025"
18,"Regular Season","18_5","BOL","VIL",83,69,17,29,20,17,7,22,16,24,0,0,"BOL","VIL",1,0,"2024-2025"
18,"Regular Season","18_6","BAY","PAN",69,80,16,20,17,16,13,19,23,25,0,0,"PAN","BAY",0,1,"2024-2025"
18,"Regular Season","18_7","BAS","PRB",94,81,28,13,23,30,26,31,15,9,0,0,"BAS","PRB",1,0,"2024-2025"
18,"Regular Season","18_8","PAR","FEN",90,81,25,22,18,25,21,17,19,24,0,0,"PAR","FEN",1,0,"2024-2025"
18,"Regular Season","18_9","BAR","CRV",74,78,15,20,24,15,19,15,22,22,0,0,"CRV","BAR",0,1,"2024-2025"
19,"Regular Season","19_1","ZAL","OLY",85,92,22,30,19,14,18,22,27,25,0,0,"OLY","ZAL",0,1,"2024-2025"
19,"Regular Season","19_2","VIL","MIL",66,75,19,13,19,15,19,17,15,24,0,0,"MIL","VIL",0,1,"2024-2025"
19,"Regular Season","19_3","BER","ASM",90,105,21,14,32,23,30,25,24,26,0,0,"ASM","BER",0,1,"2024-2025"
19,"Regular Season","19_4","BAS","CRV",73,75,16,12,24,21,16,26,18,15,0,0,"CRV","BAS",0,1,"2024-2025"
19,"Regular Season","19_5","FEN","EFE",84,76,24,19,21,20,24,16,16,20,0,0,"FEN","EFE",1,0,"2024-2025"
19,"Regular Season","19_6","PRB","BAR",79,90,19,17,19,24,25,15,25,25,0,0,"BAR","PRB",0,1,"2024-2025"
19,"Regular Season","19_7","PAN","BOL",111,90,30,24,25,32,23,19,24,24,0,0,"PAN","BOL",1,0,"2024-2025"
19,"Regular Season","19_8","PAR","MAC",98,75,27,21,22,28,12,20,15,28,0,0,"PAR","MAC",1,0,"2024-2025"
19,"Regular Season","19_9","RMB","BAY",88,76,23,24,15,26,16,14,20,26,0,0,"RMB","BAY",1,0,"2024-2025"
20,"Regular Season","20_1","FEN","BER",90,73,16,21,24,29,11,23,26,13,0,0,"FEN","BER",1,0,"2024-2025"
20,"Regular Season","20_2","ASM","BAR",84,98,17,24,19,24,25,20,21,32,0,0,"BAR","ASM",0,1,"2024-2025"
20,"Regular Season","20_3","MAC","MIL",74,107,14,23,17,20,20,25,33,29,0,0,"MIL","MAC",0,1,"2024-2025"
20,"Regular Season","20_4","PAN","PAR",96,84,23,26,26,21,13,25,25,21,0,0,"PAN","PAR",1,0,"2024-2025"
20,"Regular Season","20_5","EFE","VIL",76,82,20,21,25,10,24,14,23,21,0,0,"VIL","EFE",0,1,"2024-2025"
20,"Regular Season","20_6","ZAL","RMB",64,83,26,8,12,18,15,20,20,28,0,0,"RMB","ZAL",0,1,"2024-2025"
20,"Regular Season","20_7","CRV","PRB",85,69,15,24,18,28,25,14,13,17,0,0,"CRV","PRB",1,0,"2024-2025"
20,"Regular Season","20_8","OLY","BAY",112,69,28,23,27,34,14,23,20,12,0,0,"OLY","BAY",1,0,"2024-2025"
20,"Regular Season","20_9","BOL","BAS",76,74,14,23,22,17,20,18,16,20,0,0,"BOL","BAS",1,0,"2024-2025"
21,"Regular Season","21_1","VIL","PAR",62,93,20,14,9,19,31,14,29,19,0,0,"PAR","VIL",0,1,"2024-2025"
21,"Regular Season","21_2","PRB","EFE",88,84,19,18,22,29,13,26,20,25,0,0,"PRB","EFE",1,0,"2024-2025"
21,"Regular Season","21_3","MIL","BER",100,68,23,24,31,22,19,24,10,15,0,0,"MIL","BER",1,0,"2024-2025"
21,"Regular Season","21_4","BAS","OLY",101,102,17,25,27,20,16,24,27,22,12,13,"OLY","BAS",0,1,"2024-2025"
21,"Regular Season","21_5","RMB","MAC",116,113,33,24,34,25,30,33,27,23,0,0,"RMB","MAC",1,0,"2024-2025"
21,"Regular Season","21_6","ZAL","BOL",77,68,25,16,20,16,13,19,19,17,0,0,"ZAL","BOL",1,0,"2024-2025"
21,"Regular Season","21_7","CRV","FEN",91,96,24,19,18,30,21,28,21,26,0,0,"FEN","CRV",0,1,"2024-2025"
21,"Regular Season","21_8","BAY","ASM",95,94,30,23,25,17,13,27,28,26,0,0,"BAY","ASM",1,0,"2024-2025"
21,"Regular Season","21_9","BAR","PAN",82,73,18,12,29,23,21,17,12,23,0,0,"BAR","PAN",1,0,"2024-2025"
22,"Regular Season","22_1","VIL","BER",85,85,23,27,20,15,19,21,22,23,0,0,"None","None",0,0,"2024-2025"
22,"Regular Season","22_2","PRB","MAC",96,83,26,23,23,24,11,22,23,27,0,0,"PRB","MAC",1,0,"2024-2025"
22,"Regular Season","22_3","MIL","PAR",70,90,17,23,18,12,17,20,27,26,0,0,"PAR","MIL",0,1,"2024-2025"
22,"Regular Season","22_4","RMB","OLY",86,96,19,19,16,32,22,25,26,23,0,0,"OLY","RMB",0,1,"2024-2025"
22,"Regular Season","22_5","FEN","ZAL",98,86,17,17,28,36,20,27,21,18,0,0,"FEN","ZAL",1,0,"2024-2025"
22,"Regular Season","22_6","CRV","ASM",88,82,13,23,23,17,21,13,26,16,12,6,"CRV","ASM",1,0,"2024-2025"
22,"Regular Season","22_7","BAY","BOL",72,82,18,14,20,20,20,15,22,25,0,0,"BOL","BAY",0,1,"2024-2025"
22,"Regular Season","22_8","BAS","PAN",91,77,22,26,22,21,13,25,19,20,0,0,"BAS","PAN",1,0,"2024-2025"
22,"Regular Season","22_9","BAR","EFE",90,80,22,26,17,25,24,17,18,21,0,0,"BAR","EFE",1,0,"2024-2025"
23,"Regular Season","23_1","EFE","MIL",110,66,24,32,31,23,9,22,17,18,0,0,"EFE","MIL",1,0,"2024-2025"
23,"Regular Season","23_2","MAC","CRV",85,73,21,23,23,18,20,12,27,14,0,0,"MAC","CRV",1,0,"2024-2025"
23,"Regular Season","23_3","PAN","ZAL",89,76,17,17,26,29,25,26,19,6,0,0,"PAN","ZAL",1,0,"2024-2025"
23,"Regular Season","23_4","BOL","ASM",80,86,26,23,13,18,18,23,15,30,0,0,"ASM","BOL",0,1,"2024-2025"
23,"Regular Season","23_5","RMB","BAS",90,89,22,20,22,26,21,24,22,22,0,0,"RMB","BAS",1,0,"2024-2025"
23,"Regular Season","23_6","VIL","BAR",100,94,23,25,28,24,21,21,27,25,0,0,"VIL","BAR",1,0,"2024-2025"
23,"Regular Season","23_7","BER","BAY",84,99,27,23,18,16,27,25,18,29,0,0,"BAY","BER",0,1,"2024-2025"
23,"Regular Season","23_8","OLY","FEN",77,87,21,19,19,18,17,26,26,18,0,0,"FEN","OLY",0,1,"2024-2025"
23,"Regular Season","23_9","PAR","PRB",92,86,26,28,20,18,34,15,20,17,0,0,"PAR","PRB",1,0,"2024-2025"
